city,state,population,latitude,longitude,town_matches,state_matches,city_matches,country_matches
Ridgeland,WI,258,45.202,-91.898,2,0,0,0
Scranton,ND,258,46.147,-103.143,5,0,0,0
Texhoma,TX,258,36.494,-101.794,1,0,0,0
Waldo,AL,258,33.387,-86.041,6,0,0,0
Garfield,GA,257,32.649,-82.097,6,0,0,0
Gifford,SC,257,32.86,-81.239,1,0,0,0
Kensett,IA,257,43.353,-93.211,1,0,0,0
Maxwell,NE,257,41.078,-100.526,2,0,0,0
Red Cliff,CO,257,39.509,-106.37,0,0,2,0
Sanford,AL,257,31.299,-86.399,6,0,0,0
Davenport,ND,256,46.715,-97.065,5,0,0,0
Henry,SD,256,44.881,-97.462,3,0,0,0
Jamestown,CO,256,40.117,-105.389,14,0,1,0
Leamington,UT,256,39.531,-112.285,1,0,2,0
Magnolia,IL,256,41.114,-89.196,9,0,0,0
McClure,IL,256,37.313,-89.432,2,0,0,0
Vernon,UT,256,40.093,-112.446,11,0,2,0
Arona,PA,255,40.268,-79.655,0,0,2,0
Golf,FL,255,26.503,-80.106,1,0,0,0
Richland,TX,255,31.922,-96.428,10,0,0,0
Anderson,AL,254,34.916,-87.274,6,0,0,0
Arcadia,KS,254,37.641,-94.624,10,0,0,0
Carson,ND,254,46.422,-101.571,2,0,0,0
Cisco,IL,254,40.015,-88.724,1,0,0,0
Clark,MO,254,39.28,-92.36,3,0,0,0
Clarksburg,MO,254,38.661,-92.666,4,0,0,0
Etowah,AR,254,35.716,-90.231,2,0,0,0
Garden City,CO,254,40.395,-104.689,9,0,0,0
Lodi,NY,254,42.613,-76.822,4,0,1,0
Roosevelt,OK,254,34.848,-99.023,3,0,0,0
Snyder,NE,254,41.705,-96.786,2,0,0,0
Thompson,PA,254,41.864,-75.514,3,0,1,0
Amity,ME,253,45.912,-67.853,3,0,0,0
Crystal Lake,IA,253,43.223,-93.793,1,0,0,0
Jefferson,PA,253,39.93,-80.058,14,0,0,0
Rensselaer,MO,253,39.67,-91.539,2,0,0,0
Somerville,IN,253,38.278,-87.377,10,0,1,0
Georgetown,MS,252,31.87,-90.165,17,0,5,0
Hayward,MN,252,43.65,-93.246,2,0,0,0
Ingalls,KS,252,37.829,-100.453,1,0,0,0
Sumner,NE,252,40.949,-99.508,7,0,0,0
Taylorsville,GA,252,34.085,-84.986,4,0,0,0
Youngstown,PA,252,40.28,-79.366,2,0,0,0
Callao,MO,251,39.762,-92.624,0,0,1,0
Cumberland,IA,251,41.273,-94.871,7,0,0,0
Hewitt,MN,251,46.324,-95.09,2,0,0,0
Highland Park,FL,251,27.862,-81.566,4,0,0,0
Lucky,LA,251,32.244,-93.013,1,0,0,0
Martinsburg,MO,251,39.101,-91.647,5,0,0,0
New Albany,PA,251,41.601,-76.446,4,0,0,0
Shirley,ME,251,45.346,-69.646,3,0,0,0
Annapolis,MO,250,37.361,-90.698,1,0,0,0
Berry,KY,250,38.521,-84.382,4,0,2,0
Fargo,GA,250,30.687,-82.572,3,0,0,0
Fulton,OH,250,40.463,-82.829,11,0,0,0
Hills and Dales,OH,250,40.829,-81.444,1,0,0,0
Paisley,OR,250,42.693,-120.546,0,0,1,0
Stockholm,ME,250,47.067,-68.121,2,0,1,0
Weston,NE,250,41.193,-96.742,12,0,0,0
Darlington,PA,249,40.81,-80.424,4,0,1,0
Deep River,IA,249,41.581,-92.373,1,0,0,0
Deer Park,WI,249,45.189,-92.389,5,0,0,0
Donnelly,ID,249,44.734,-116.087,1,0,0,0
Leland,IA,249,43.334,-93.632,3,0,0,0
McCook,IL,249,41.798,-87.842,1,0,0,0
Pisgah,IA,249,41.83,-95.926,1,0,0,0
Amherst,ME,248,44.853,-68.401,7,0,1,0
Crystal,ME,248,45.99,-68.365,2,0,0,0
Goodrich,TX,248,30.609,-94.947,2,0,0,0
Leonard,ND,248,46.652,-97.25,4,0,0,0
Morristown,OH,248,40.063,-81.071,7,0,0,0
Princeton,KS,248,38.488,-95.271,13,0,0,0
Rochester,TX,248,33.314,-99.857,12,0,1,0
Sandy Creek,NC,248,34.281,-78.153,1,0,0,0
Shirley,AR,248,35.642,-92.313,3,0,0,0
Woodland,IL,248,40.714,-87.731,10,0,0,0
Brookville,KS,247,38.774,-97.865,4,0,0,0
Herman,NE,247,41.674,-96.217,3,0,0,0
Riverdale,NE,247,40.784,-99.16,6,0,0,0
Fayetteville,TX,246,29.906,-96.676,8,0,0,0
Foster,OK,246,34.597,-97.492,3,0,0,0
Lancaster,KS,246,39.571,-95.304,12,0,1,0
Rives,TN,246,36.356,-89.05,1,0,1,0
Walkerville,MI,246,43.715,-86.126,1,0,0,0
Bath,NC,245,35.472,-76.811,7,0,1,0
Catawba,OH,245,40,-83.623,2,0,0,0
Clarksdale,MO,245,39.814,-94.551,1,0,0,0
Defiance,IA,245,41.825,-95.34,1,0,0,0
Dell City,TX,245,31.935,-105.2,1,0,0,0
Fayette,UT,245,39.224,-111.854,6,0,0,0
Glenwood,IN,245,39.626,-85.302,8,0,0,0
Gordon,OH,245,39.93,-84.509,5,0,0,0
Gordonville,AL,245,32.156,-86.716,1,0,0,0
Kingsville,MO,245,38.744,-94.071,1,0,1,0
Luxemburg,IA,245,42.604,-91.073,1,0,0,0
Riverton,IA,245,40.687,-95.569,6,0,0,0
Ross,TX,245,31.728,-97.112,2,0,0,0
Scranton,AR,245,35.36,-93.538,5,0,0,0
Silver City,IA,245,41.111,-95.638,2,0,0,0
Weston,ME,245,45.723,-67.863,12,0,0,0
Cameron,NC,244,35.326,-79.254,6,0,0,0
Carmine,TX,244,30.149,-96.69,1,0,5,0
Francis,OK,244,34.874,-96.593,1,0,0,0
Medicine Lake,MT,244,48.502,-104.502,1,0,0,0
Potter,WI,244,44.118,-88.102,1,0,0,0
Armstrong,MO,243,39.269,-92.704,2,0,1,0
Clifton,VA,243,38.78,-77.386,9,0,0,0
Climax,MN,243,47.609,-96.812,3,0,0,0
Echo,MN,243,44.622,-95.411,1,0,0,0
Edmondson,AR,243,35.105,-90.305,1,0,0,0
Forest City,MO,243,39.983,-95.188,5,0,0,0
Hollister,ID,243,42.353,-114.584,3,0,0,0
Montrose,AR,243,33.299,-91.497,12,0,1,0
Beulah,MS,242,33.79,-90.98,2,0,1,0
Calvin,LA,242,31.962,-92.776,2,0,0,0
Creola,LA,242,31.428,-92.479,1,0,0,0
Crosby,MS,242,31.274,-91.061,2,0,1,0
Madrid,NE,242,40.852,-101.528,2,0,3,0
Oak Ridge,TX,242,33.648,-97.039,6,0,0,0
Rockland,ID,242,42.573,-112.875,3,0,0,0
Scott,OH,242,40.989,-84.584,1,0,0,0
Bethany,PA,241,41.614,-75.289,6,0,0,0
Cary,MS,241,32.806,-90.925,4,0,0,0
Davidson,OK,241,34.242,-99.078,1,0,0,0
Egan,SD,241,44,-96.649,1,0,0,0
Lane,KS,241,38.44,-95.081,2,0,0,0
Parker,KS,241,38.329,-94.989,7,0,0,0
Cromwell,MN,240,46.679,-92.871,4,0,1,0
Fairview,KS,240,39.84,-95.728,16,0,0,0
Gary,SD,240,44.795,-96.458,3,0,0,0
Granville,ND,240,48.267,-100.845,7,0,1,0
Howell,UT,240,41.779,-112.448,2,0,0,0
Keystone,SD,240,43.896,-103.427,2,0,0,0
Smithland,KY,240,37.139,-88.405,1,0,0,0
Altamont,UT,239,40.359,-110.287,6,0,0,0
Bethel,DE,239,38.571,-75.619,8,0,0,0
Bryant,IN,239,40.536,-84.963,3,0,0,0
Harrison,NE,239,42.688,-103.882,11,0,0,0
Havana,AR,239,35.11,-93.526,4,0,1,0
Oslo,MN,239,48.195,-97.133,0,0,1,0
West Haven,VT,239,43.644,-73.39,2,0,0,0
White Plains,GA,239,33.48,-83.036,2,0,0,0
Cromwell,OK,238,35.383,-96.46,4,0,1,0
Lansford,ND,238,48.627,-101.376,1,0,0,0
Lexington,OR,238,45.446,-119.688,17,0,0,0
Riley,IN,238,39.39,-87.3,1,0,0,0
Trenton,NC,238,35.064,-77.356,14,0,0,0
Athens,LA,237,32.651,-93.025,13,0,1,0
Cheraw,CO,237,38.108,-103.511,1,0,0,0
Jamestown,KS,237,39.599,-97.861,14,0,1,0
Malone,TX,237,31.917,-96.895,2,0,0,0
Oak Ridge,MO,237,37.499,-89.73,6,0,0,0
Paint Rock,TX,237,31.51,-99.925,1,0,0,0
Summerfield,OH,237,39.797,-81.335,3,0,0,0
Wingate,IN,237,40.172,-87.072,1,0,0,0
Briarcliff,AR,236,36.272,-92.282,1,0,0,0
Brookside,CO,236,38.414,-105.191,2,0,0,0
Corunna,IN,236,41.436,-85.144,1,0,0,0
Geneseo,KS,236,38.517,-98.154,2,0,0,0
Harvey,IA,236,41.318,-92.923,2,0,0,0
Heath,AL,236,31.345,-86.469,3,0,0,0
Marquette,NE,236,41.006,-98.01,5,0,0,0
Napoleon,IN,236,39.204,-85.327,3,0,0,0
New Harmony,UT,236,37.48,-113.309,1,0,0,0
New Providence,IA,236,42.281,-93.172,1,0,0,0
Sparta,KY,236,38.695,-84.906,9,0,0,0
Vernon,IN,236,38.985,-85.611,11,0,2,0
Yorkville,TN,236,36.097,-89.118,4,0,0,0
Panama,IA,235,41.726,-95.475,4,0,0,1
Panama,NE,235,40.6,-96.511,4,0,0,1
Vergennes,IL,235,37.902,-89.34,1,0,0,0
Albion,ID,234,42.41,-113.58,10,0,0,0
Aneta,ND,234,47.68,-97.989,1,0,0,0
Burns,KS,234,38.09,-96.888,3,0,0,0
Downing,WI,234,45.05,-92.124,1,0,0,0
Gladstone,IL,234,40.864,-90.957,4,0,1,0
Liberty,PA,234,41.558,-77.107,16,0,0,0
Long Island,ME,234,43.686,-70.162,1,0,0,0
Nichols,SC,234,34.235,-79.149,4,0,0,0
Peterson,MN,234,43.788,-91.832,1,0,0,0
Renwick,IA,234,42.827,-93.981,0,0,1,0
Richville,NY,234,44.415,-75.392,1,0,0,0
Springdale,WA,234,48.057,-117.747,5,0,0,0
Alvin,IL,233,40.307,-87.607,1,0,0,0
Avalon,GA,233,34.497,-83.198,3,0,0,0
Bagley,IA,233,41.846,-94.43,2,0,0,0
Buckland,OH,233,40.624,-84.26,2,0,0,0
De Kalb,MO,233,39.588,-94.924,3,0,0,0
Harrison,ID,233,47.449,-116.773,11,0,0,0
Melrose,OH,233,41.089,-84.42,5,0,0,0
Delta,LA,232,32.322,-90.958,7,0,1,0
Empire,OH,232,40.512,-80.626,2,0,0,0
Genoa,WI,232,43.573,-91.226,4,0,1,0
Highland,OH,232,39.344,-83.6,8,0,0,0
Hillsboro,WV,232,38.135,-80.214,17,0,0,0
New Alexandria,OH,232,40.292,-80.675,1,0,0,0
Mineral Point,MO,231,37.946,-90.725,1,0,0,0
Ostrander,MN,231,43.614,-92.427,1,0,0,0
Saratoga,IN,231,40.237,-84.916,3,0,0,0
Cushing,IA,230,42.465,-95.676,4,0,0,0
Detroit,AL,230,34.027,-88.168,5,0,0,0
Fostoria,IA,230,43.242,-95.156,1,0,0,0
Hull,GA,230,34.018,-83.294,3,0,0,0
Marathon,IA,230,42.86,-94.983,2,0,0,0
Medford,ME,230,45.276,-68.857,6,0,0,0
Newry,PA,230,40.393,-78.436,1,0,0,0
Taylor,ND,230,46.902,-102.423,9,0,0,0
Troutville,PA,230,41.029,-78.788,1,0,0,0
Wellman,TX,230,33.047,-102.427,1,0,0,0
Baltimore,VT,229,43.36,-72.56,2,0,0,0
Blain,PA,229,40.337,-77.512,5,0,1,0
Chelsea,IA,229,41.92,-92.395,7,0,0,0
Coahoma,MS,229,34.366,-90.522,1,0,0,0
Dwight,NE,229,41.083,-97.019,3,0,0,0
Marshfield,VT,229,44.353,-72.35,5,0,1,0
Pemberton,MN,229,44.008,-93.783,2,0,0,0
Pierson,MI,229,43.32,-85.498,3,0,0,0
Wade,ME,229,46.791,-68.238,1,0,0,0
Wellington,ME,229,45.065,-69.569,9,0,1,0
Winston,MO,229,39.87,-94.142,1,0,0,0
Alta,UT,228,40.582,-111.62,1,0,1,0
Burdett,KS,228,38.194,-99.526,1,0,0,0
Ewing,KY,228,38.428,-83.862,4,0,0,0
Henderson,WV,228,38.831,-82.136,11,0,0,0
Hendricks,WV,228,39.075,-79.63,2,0,0,0
New Hampton,MO,228,40.265,-94.195,2,0,0,0
Sweet Water,AL,228,32.105,-87.861,4,0,0,0
Valley Hi,OH,228,40.316,-83.676,1,0,0,0
Alta Vista,IA,227,43.197,-92.417,2,0,0,0
Bigelow,MN,227,43.506,-95.689,2,0,0,0
Boulder,UT,227,37.923,-111.432,2,0,0,0
Easton,MO,227,39.723,-94.64,10,0,0,0
Fidelity,MO,227,37.082,-94.31,1,0,0,0
Gary,MN,227,47.373,-96.266,3,0,0,0
Hays,TX,227,30.122,-97.872,1,0,0,0
Indianola,IL,227,39.927,-87.74,4,0,0,0
Mead,OK,227,34.001,-96.511,3,0,0,0
Midland,AR,227,35.093,-94.352,8,0,1,0
Corinth,KY,226,38.5,-84.608,6,0,0,0
Dadeville,MO,226,37.479,-93.674,1,0,0,0
Fenton,LA,226,30.364,-92.916,4,0,1,0
Gilman,MN,226,45.735,-93.95,3,0,0,0
Grandin,MO,226,36.831,-90.822,1,0,0,0
Ionia,IA,226,43.036,-92.458,2,0,0,0
Moran,TX,226,32.547,-99.166,1,0,0,0
Rockville,UT,226,37.148,-113.054,6,0,0,0
Akron,AL,225,32.879,-87.742,7,0,0,0
Potsdam,OH,225,39.964,-84.415,1,0,1,0
Rushville,MO,225,39.588,-95.023,5,0,0,0
Blackburn,MO,224,39.105,-93.486,1,0,1,0
Chester,NE,224,40.01,-97.618,17,0,2,0
Dedham,IA,224,41.909,-94.823,2,0,0,0
Dexter,KS,224,37.18,-96.716,8,0,0,0
Gratiot,WI,224,42.58,-90.023,1,0,0,0
Greencastle,MO,224,40.259,-92.876,2,0,0,0
Maxwell,NM,224,36.541,-104.543,2,0,0,0
Pollock,SD,224,45.901,-100.289,2,0,0,0
Vinton,OH,224,38.98,-82.333,4,0,0,0
Chapman,PA,223,40.76,-75.401,3,0,0,0
Dennison,MN,223,44.409,-93.03,4,0,0,0
Fulton,AL,223,31.791,-87.744,11,0,0,0
Hazelton,ND,223,46.485,-100.281,5,0,0,0
Riverdale,ND,223,47.497,-101.365,6,0,0,0
Ryegate,MT,223,46.299,-109.253,1,0,0,0
Silver City,MS,223,33.094,-90.499,2,0,0,0
Arthur,IA,222,42.335,-95.347,3,0,0,0
Carthage,AR,222,34.073,-92.555,10,0,1,0
Forest City,IL,222,40.372,-89.832,5,0,0,0
Fredonia,IA,222,41.285,-91.339,8,0,1,0
Hardinsburg,IN,222,38.467,-86.276,1,0,0,0
Martinsburg,OH,222,40.27,-82.354,5,0,0,0
New Athens,OH,222,40.184,-80.994,1,0,0,0
St Thomas,MO,222,38.367,-92.216,1,0,1,0
Utica,MO,222,39.745,-93.629,10,0,0,0
Vernon,CA,222,34.001,-118.211,11,0,2,0
Waterloo,OR,222,44.495,-122.824,8,0,2,0
Donnelly,MN,221,45.689,-96.014,1,0,0,0
Dover,KY,221,38.757,-83.888,15,0,1,0
Ellenboro,WV,221,39.269,-81.055,1,0,0,0
Oldtown,ID,221,48.184,-117.022,1,0,0,0
Paton,IA,221,42.164,-94.255,2,0,0,0
Woodland,AL,221,33.376,-85.397,10,0,0,0
Alderson,OK,220,34.901,-95.69,1,0,0,0
Bailey,TX,220,33.434,-96.165,1,0,1,0
Barry,TX,220,32.1,-96.641,2,0,1,0
Elizabethtown,IL,220,37.449,-88.304,4,0,0,0
Laurel,IA,220,41.884,-92.922,6,0,1,0
Litchfield,NE,220,41.156,-99.153,6,0,0,0
Roxbury,NH,220,42.953,-72.202,4,0,0,0
Union Dale,PA,220,41.713,-75.483,1,0,0,0
Wheeling,MO,220,39.786,-93.386,2,0,0,0
Blue Mound,KS,219,38.089,-95.01,2,0,0,0
Browning,MO,219,40.035,-93.16,2,0,0,0
Dickens,TX,219,33.621,-100.837,1,0,0,0
Gresham,NE,219,41.028,-97.401,2,0,0,0
Roswell,OH,219,40.476,-81.348,2,0,0,0
Tiro,OH,219,40.906,-82.769,1,0,0,0
Walton,KS,219,38.119,-97.258,3,0,0,0
Woodson,TX,219,33.015,-99.053,1,0,0,0
Amsterdam,MO,218,38.35,-94.589,2,0,1,0
Mentor,KY,218,38.886,-84.249,2,0,0,0
Morrill,KS,218,39.929,-95.695,2,0,0,0
Olsburg,KS,218,39.432,-96.615,0,0,1,0
St Francis,AR,218,36.455,-90.142,5,0,0,0
Bloomfield,VT,217,44.812,-71.645,12,0,0,0
Buffalo,KS,217,37.709,-95.697,11,0,0,0
Colerain,NC,217,36.202,-76.766,1,0,0,0
Cypress,IL,217,37.366,-89.019,1,0,0,1
Dwight,KS,217,38.845,-96.592,3,0,0,0
Glen Ridge,FL,217,26.672,-80.076,1,0,0,0
Greeley,IA,217,42.585,-91.342,2,0,0,0
Missouri City,MO,217,39.239,-94.301,1,0,0,0
Newtown,IN,217,40.204,-87.148,5,0,0,0
Prescott,MI,217,44.192,-83.932,7,0,0,0
Flensburg,MN,216,45.949,-94.532,0,0,1,0
Frost,MN,216,43.585,-93.926,1,0,0,0
Grafton,IA,216,43.33,-93.069,9,0,1,0
Malden,WA,216,47.23,-117.473,3,0,0,0
Marcus,WA,216,48.664,-118.059,1,0,0,0
Palmer,IL,216,39.459,-89.408,7,0,0,0
Dalton,MN,215,46.174,-95.915,7,0,0,0
Evergreen,LA,215,30.953,-92.105,2,0,0,0
Florida,OH,215,41.324,-84.2,3,1,3,0
Frederick,SD,215,45.832,-98.507,5,0,0,0
Gratiot,OH,215,39.951,-82.217,1,0,0,0
Kenton,DE,215,39.227,-75.665,2,0,0,0
Millerton,OK,215,33.983,-95.017,2,0,0,0
Mount Hope,WI,215,42.97,-90.859,2,0,0,0
Sylvania,PA,215,41.802,-76.862,3,0,0,0
Sylvia,KS,215,37.959,-98.409,0,0,1,0
Eureka,NC,214,35.541,-77.876,8,0,0,0
Milton,IL,214,39.565,-90.65,15,0,2,0
Stonewall,NC,214,35.139,-76.741,3,0,0,0
Altona,IN,213,41.352,-85.152,1,0,0,0
Ashville,PA,213,40.56,-78.547,3,0,0,0
Center Point,IN,213,39.416,-87.076,2,0,0,0
Creston,WA,213,47.76,-118.52,4,0,1,0
Dillsboro,NC,213,35.371,-83.253,1,0,0,0
Easton,KS,213,39.345,-95.117,10,0,0,0
Heflin,LA,213,32.459,-93.273,1,0,0,0
Jacksonville,VT,213,42.794,-72.816,10,0,0,0
Tennyson,IN,213,38.082,-87.119,1,0,0,0
Turkey,NC,213,34.995,-78.184,1,0,0,1
Alpena,SD,212,44.183,-98.368,2,0,0,0
Corning,KS,212,39.657,-96.029,6,0,0,0
Damascus,GA,212,31.299,-84.717,2,0,1,0
Dupont,OH,212,41.055,-84.301,4,0,0,0
Glenfield,PA,212,40.522,-80.14,1,0,1,0
Junction,UT,212,38.238,-112.225,2,0,0,0
Lima,MT,212,44.639,-112.592,4,0,1,0
Rutledge,MN,212,46.256,-92.878,5,0,0,0
Venango,PA,212,41.773,-80.112,1,0,0,0
White City,IL,212,39.071,-89.77,2,0,0,0
Woodlawn,KY,212,39.091,-84.473,2,0,0,0
Douglassville,TX,211,33.192,-94.352,1,0,0,0
Gainesville,NY,211,42.641,-78.135,5,0,0,0
Garner,AR,211,35.143,-91.779,2,0,0,0
Goldsboro,MD,211,39.031,-75.783,2,0,0,0
Helena,OH,211,41.34,-83.292,3,0,0,0
Maidstone,VT,211,44.642,-71.622,0,0,1,0
Menominee,IL,211,42.472,-90.543,1,0,0,0
Napoleon,MO,211,39.128,-94.09,3,0,0,0
Nebo,KY,211,37.383,-87.642,1,0,0,0
Orr,MN,211,48.058,-92.824,0,0,1,0
Pulaski,GA,211,32.39,-81.954,6,0,0,0
Tulare,SD,211,44.738,-98.509,1,0,0,0
Bluffton,MN,210,46.469,-95.234,4,0,0,0
Bruce,SD,210,44.438,-96.89,2,0,0,0
Cambridge,VT,210,44.637,-72.881,14,0,3,0
Fontana,KS,210,38.421,-94.845,1,0,1,0
Garland,NE,210,40.945,-96.985,6,0,0,0
Grayling,AK,210,62.895,-160.112,2,0,0,0
Henning,IL,210,40.307,-87.701,2,0,0,0
Layton,FL,210,24.825,-80.812,3,0,0,0
Marshall,OK,210,36.155,-97.626,10,0,0,0
Montrose,IL,210,39.166,-88.378,12,0,1,0
Oliver,GA,210,32.523,-81.536,1,0,0,0
Spring Lake,IN,210,39.777,-85.855,4,0,0,0
Davy,WV,209,37.478,-81.642,2,0,0,0
North Bay,WI,209,42.765,-87.781,0,0,1,0
Omaha,IL,209,37.89,-88.306,3,0,0,0
Rio,IL,209,41.109,-90.399,1,0,2,0
Wadena,IA,209,42.84,-91.659,1,0,0,0
Wilson,WI,209,44.958,-92.171,9,0,0,0
Agra,KS,208,39.761,-99.12,1,0,1,0
Butler,OK,208,35.635,-99.184,11,0,0,0
Georgetown,PA,208,40.642,-80.499,17,0,5,0
Merom,IN,208,39.056,-87.567,0,0,2,0
Merrill,ME,208,46.165,-68.235,4,0,0,0
Surry,VA,208,37.137,-76.833,3,0,1,0
Thebes,IL,208,37.212,-89.453,0,0,1,0
Verona,IL,208,41.216,-88.505,7,0,1,0
Bradshaw,WV,207,37.353,-81.801,1,0,0,0
Creswell,NC,207,35.871,-76.399,1,0,0,0
Geraldine,MT,207,47.603,-110.267,1,0,0,0
Jackson,NE,207,42.448,-96.571,18,0,0,0
Morgan City,MS,207,33.379,-90.346,1,0,0,0
Prescott,KS,207,38.063,-94.693,7,0,0,0
Rockdale,WI,207,42.97,-89.031,2,0,0,0
St Charles,AR,207,34.374,-91.138,8,0,0,0
Sturgis,MS,207,33.345,-89.046,3,0,0,0
Alvord,IA,206,43.342,-96.303,1,0,0,0
Edwardsville,AL,206,33.884,-85.414,3,0,0,0
Larkspur,CO,206,39.23,-104.886,1,0,0,0
McIntosh,AL,206,31.265,-88.028,3,0,0,0
Mineral,IL,206,41.382,-89.836,1,0,0,0
Rye,CO,206,37.921,-104.932,2,0,1,0
Toronto,KS,206,37.799,-95.95,3,0,1,0
Trent,SD,206,43.906,-96.658,1,0,0,0
Wellington,IL,206,40.54,-87.68,9,0,1,0
Wilmore,PA,206,40.388,-78.717,2,0,0,0
Cairo,MO,205,39.511,-92.441,5,0,1,0
Chatfield,OH,205,40.952,-82.941,1,0,0,0
Clifford,IN,205,39.282,-85.869,2,0,0,0
Denton,MT,205,47.322,-109.949,6,0,0,0
Madison,VA,205,38.379,-78.259,23,0,0,0
Parral,OH,205,40.561,-81.495,0,0,2,0
Beatrice,AL,204,31.733,-87.209,1,0,0,0
Edgefield,LA,204,32.05,-93.336,1,0,0,0
Elgin,PA,204,41.907,-79.747,11,0,1,0
Lewisville,MN,204,43.924,-94.435,6,0,0,0
Lula,MS,204,34.455,-90.478,1,0,0,0
Santa Claus,GA,204,32.17,-82.33,1,0,0,0
Benedict,NE,203,41.006,-97.607,2,0,0,0
Clarksville,PA,203,39.974,-80.044,10,0,0,0
Clear Lake,IL,203,39.814,-89.568,6,0,0,0
Detroit,OR,203,44.734,-122.152,5,0,0,0
Ford,KS,203,37.637,-99.754,0,0,1,0
Lexington,GA,203,33.87,-83.11,17,0,0,0
Montrose,GA,203,32.559,-83.153,12,0,1,0
Sunny Side,GA,203,33.343,-84.292,1,0,0,0
Vermilion,IL,203,39.58,-87.588,4,0,0,0
Volga,IA,203,42.803,-91.542,1,0,0,0
Craig,NE,202,41.785,-96.362,4,0,0,0
Dixon,IA,202,41.742,-90.782,8,0,0,0
Lismore,MN,202,43.749,-95.948,0,0,1,0
Norwood,GA,202,33.463,-82.706,11,0,0,0
Washingtonville,PA,202,41.052,-76.675,2,0,0,0
Allen,MI,201,41.958,-84.768,5,0,2,0
Amherst,NE,201,40.838,-99.27,7,0,1,0
Barnard,MO,201,40.175,-94.823,2,0,0,0
Bayard,WV,201,39.271,-79.366,3,0,0,0
Holbrook,NE,201,40.305,-100.01,2,0,0,0
Onslow,IA,201,42.107,-91.015,0,0,1,0
Roca,NE,201,40.658,-96.661,0,0,1,0
Westbrook,TX,201,32.357,-101.013,3,0,0,0
Willard,NM,201,34.595,-106.032,4,0,0,0
Woodville,ME,201,45.527,-68.454,6,0,0,0
Hancock,IA,200,41.395,-95.359,9,0,0,0
Linden,IA,200,41.643,-94.27,14,0,1,0
Noble,LA,200,31.69,-93.683,3,0,0,0
Oakville,IA,200,41.098,-91.044,1,0,1,0
Trenton,SC,200,33.741,-81.841,14,0,0,0
Bloomington,ID,199,42.191,-111.406,5,0,0,0
Breckenridge,OK,199,36.457,-97.725,5,0,0,0
Dougherty,OK,199,34.4,-97.051,1,0,0,0
Edinburg,ND,199,48.495,-97.863,4,0,0,0
Elizabeth,IN,199,38.124,-85.973,7,0,0,0
Melvin,IA,199,43.286,-95.609,3,0,0,0
Moorhead,IA,199,41.924,-95.851,2,0,0,0
Oakdale,IL,199,38.265,-89.504,7,0,0,0
Reddick,IL,199,41.098,-88.249,1,0,0,0
Stillwater,PA,199,41.152,-76.375,4,0,0,0
Walker,MO,199,37.899,-94.231,4,0,0,0
Ashton,NE,198,41.248,-98.795,4,0,2,0
Dundee,IA,198,42.58,-91.546,5,0,1,0
Earl,NC,198,35.195,-81.534,1,0,0,0
Marietta,MS,198,34.5,-88.473,8,0,0,0
Oakland,KY,198,37.046,-86.247,15,0,0,0
Oakwood,MO,198,39.2,-94.571,7,0,0,0
Fisher,LA,197,31.493,-93.46,3,0,0,0
Jet,OK,197,36.666,-98.181,0,0,1,0
Oconee,GA,197,32.853,-82.958,1,0,0,0
Rexford,KS,197,39.47,-100.744,1,0,0,0
Smyrna,NY,197,42.687,-75.569,5,0,0,0
Turin,NY,197,43.629,-75.411,2,0,1,0
Grand River,IA,196,40.819,-93.963,1,0,0,0
Jewett,IL,196,39.208,-88.243,2,0,0,0
Lyman,UT,196,38.396,-111.589,6,0,2,0
Magnolia,MN,196,43.644,-96.075,9,0,0,0
Montpelier,LA,196,30.685,-90.657,5,0,0,0
Onaway,ID,196,46.928,-116.889,1,0,0,0
Port Royal,VA,196,38.17,-77.191,2,0,0,0
Toronto,SD,196,44.572,-96.641,3,0,1,0
Ulysses,NE,196,41.072,-97.203,2,0,0,0
Allentown,GA,195,32.592,-83.224,2,0,0,0
Atlantic Beach,SC,195,33.804,-78.718,3,0,0,0
Buffalo,ND,195,46.92,-97.55,11,0,0,0
Garland,AR,195,33.361,-93.714,6,0,0,0
Gilead,ME,195,44.4,-70.954,1,0,0,0
Jamaica,IA,195,41.845,-94.307,1,0,0,1
Kirbyville,MO,195,36.629,-93.158,1,0,0,0
Lineville,IA,195,40.587,-93.523,1,0,0,0
Union,NE,195,40.814,-95.921,15,0,0,0
Ashland,LA,194,32.12,-93.113,16,0,0,0
Dell,AR,194,35.859,-90.026,0,0,1,0
Garrison,MN,194,46.3,-93.824,4,0,0,0
Hazleton,IN,194,38.489,-87.541,5,0,0,0
Holland,MO,194,36.057,-89.871,11,0,0,0
Jackson Center,PA,194,41.273,-80.14,1,0,0,0
Lynch,NE,194,42.831,-98.467,1,0,0,0
Moore,MT,194,46.975,-109.695,2,0,0,0
Parnell,IA,194,41.584,-92.005,1,0,0,0
Perry,SC,194,33.628,-81.309,13,0,0,0
Rogers,OH,194,40.79,-80.627,5,0,0,0
Sherwood,ND,194,48.962,-101.633,5,0,0,0
Stanwood,MI,194,43.58,-85.448,2,0,0,0
Trumbull,NE,194,40.68,-98.273,1,0,0,0
Ames,OK,193,36.247,-98.187,3,0,1,0
Anderson,TX,193,30.487,-95.99,6,0,0,0
Asbury,MO,193,37.273,-94.605,1,0,0,0
Camargo,OK,193,36.018,-99.288,2,0,2,0
Chatham,MI,193,46.344,-86.931,8,0,2,0
